image_id,lesion_id,cluster_id,split
ISIC_0069816,BCN_0002713,cluster:c6b0cee0bfb70c245af3,train
ISIC_0069817,BCN_0003712,cluster:1863530e8b1c504cd78f,train
ISIC_0069818,BCN_0004835,cluster:2304ea62e6cb721280eb,train
ISIC_0069821,BCN_0001954,cluster:04d87ac93a292a09de90,train
ISIC_0069822,BCN_0005200,cluster:0d23784ead4330052440,train
ISIC_0069824,BCN_0005363,cluster:ae22046f78ee282a0abb,val
ISIC_0069826,BCN_0002676,cluster:7e29c44996c9100b98f9,test
ISIC_0069828,BCN_0000534,cluster:cfe851d40a923d73f847,test
ISIC_0069830,BCN_0001823,cluster:0f16447f29db359485df,val
ISIC_0069831,BCN_0000333,cluster:a0df1ddfe3402674c81c,train
ISIC_0069832,BCN_0000878,cluster:d1f59b6568038edfc30a,test
ISIC_0069836,BCN_0002111,cluster:eb0a248761b80e2b94ef,train
ISIC_0069837,BCN_0002063,cluster:415028d793afd66092c1,test
ISIC_0069838,BCN_0002910,cluster:a3bb0c9ad8fafda8105a,val
ISIC_0069839,BCN_0002281,cluster:73d0e4d78378150bdf6a,train
ISIC_0069840,BCN_0001215,cluster:9cf29c0b9e3575c55ebb,train
ISIC_0069842,BCN_0000104,cluster:4b16b727012efb93bd95,train
ISIC_0069843,BCN_0004986,cluster:b01d4b7ddd784681c71a,train
ISIC_0069844,BCN_0000790,cluster:18e6924261a66da2f7cd,train
ISIC_0069847,BCN_0002653,cluster:5aa805837a0645692407,val
ISIC_0069848,BCN_0005291,cluster:7a3d6429e5e02dc8e6a5,train
ISIC_0069849,BCN_0002557,cluster:549b5e38ac79504d65c3,test
ISIC_0069851,BCN_0003069,cluster:d12594df64dcff1612d5,train
ISIC_0069853,BCN_0002311,cluster:4e8213c975a2902ce73a,val
ISIC_0069854,BCN_0005033,cluster:688295ac5636819ecdd1,val
ISIC_0069856,BCN_0003664,cluster:a15ea8d0bb207f64b676,train
ISIC_0069857,BCN_0001761,cluster:6f1bc5b0bad5bd0551bc,train
ISIC_0069858,BCN_0000408,cluster:33f2fb0b0bf00dfad82f,train
ISIC_0069859,BCN_0001809,cluster:39f9f83352c8db7d3a59,val
ISIC_0069862,BCN_0001486,cluster:f1cefe81cc99a1dd9887,train
ISIC_0069863,BCN_0005415,cluster:a2d9c05727ed9e5eb112,train
ISIC_0069864,BCN_0000509,cluster:44551bfe9758b47be94a,val
ISIC_0069865,BCN_0001691,cluster:0b41fc8e4bff7d873e17,test
ISIC_0069867,BCN_0001705,cluster:93dd5689d94ea4194909,train
ISIC_0069868,BCN_0002634,cluster:9ff2642d3af36697566a,train
ISIC_0069869,BCN_0000927,cluster:db497b54b3041cbc7cd7,test
ISIC_0069871,BCN_0004480,cluster:4686b395c4a0648164d4,train
ISIC_0069873,BCN_0001108,cluster:69d0612f1237105bec80,train
ISIC_0069875,BCN_0005291,cluster:7a3d6429e5e02dc8e6a5,train
ISIC_0069876,BCN_0003542,cluster:72207e2c272bcfb8bf64,train
ISIC_0069877,BCN_0001669,cluster:4d3afa01a82f31a43ddf,train
ISIC_0069879,BCN_0000303,cluster:e0638d744583f765a7c6,train
ISIC_0069881,BCN_0001240,cluster:567b5ebea087631bb9a6,val
ISIC_0069882,BCN_0004180,cluster:4c4d021c9a68ee211e8b,train
ISIC_0069885,BCN_0001430,cluster:9c45d5bdd9d5ddfff1b4,train
ISIC_0069886,BCN_0004869,cluster:04b515404d9642d0d663,test
ISIC_0069888,BCN_0004903,cluster:2035468a3dd9717ecfa7,train
ISIC_0069889,BCN_0000657,cluster:d3abf35be1cb9a92400b,test
ISIC_0069891,BCN_0001792,cluster:06e29c6e7d7ea0f2c13c,train
ISIC_0069896,BCN_0002654,cluster:757009f35c0e20b0e207,train
ISIC_0069898,BCN_0004619,cluster:34161c0aaebf5a344a88,train
ISIC_0069901,BCN_0005007,cluster:66962c8755367479296c,test
ISIC_0069903,BCN_0004644,cluster:faeee13e1bb01edc720d,train
ISIC_0069904,BCN_0001829,cluster:3f74f583cd14980769e9,train
ISIC_0069905,BCN_0001103,cluster:e15af8f395edd3dd8a3a,train
ISIC_0069906,BCN_0000289,cluster:88be6200b20affb44402,train
ISIC_0069907,BCN_0002142,cluster:b9efd8d3eccbd1326bcc,val
ISIC_0069908,BCN_0000029,cluster:43890a2ac03895511247,train
ISIC_0069909,BCN_0002992,cluster:7e2e31f789babea4963a,train
ISIC_0069910,BCN_0002642,cluster:208232a1c6e6472dd5bf,train
ISIC_0069911,BCN_0000173,cluster:a66676d02a791b8e7445,train
ISIC_0069913,BCN_0004372,cluster:339db6b3b6673cd15367,train
ISIC_0069914,BCN_0005163,cluster:ecdbb1f0ab020051eb9f,val
ISIC_0069915,BCN_0003905,cluster:256acffeee63c3f6399b,train
ISIC_0069916,BCN_0000495,cluster:d4d6fe0f2a883c469fef,train
ISIC_0069917,BCN_0004549,cluster:bb56c445b8a111e1c9dc,train
ISIC_0069918,BCN_0003501,cluster:75fba018dde5c24860b5,train
ISIC_0069919,BCN_0003613,cluster:b1fc0ab0fc6d6abbba6b,test
ISIC_0069920,BCN_0003803,cluster:f9d72a75fc75d6b87d78,train
ISIC_0069921,BCN_0001849,cluster:cd81d93b0075d34e608e,train
ISIC_0069922,BCN_0001249,cluster:826c1e154c588bb7d37f,train
ISIC_0069924,BCN_0005544,cluster:a79bbf263b5f4f4a7e25,val
ISIC_0069925,BCN_0001158,cluster:d46c1fc3b2f3e0afda55,train
ISIC_0069926,BCN_0004849,cluster:a7117005378218ac4cc6,train
ISIC_0069929,BCN_0003884,cluster:89bd44631eef005d9784,train
ISIC_0069930,BCN_0003377,cluster:86afea4fb02762b5a6e0,train
ISIC_0069931,BCN_0000736,cluster:951430ae0a2fbf7dd1b5,train
ISIC_0069932,BCN_0001320,cluster:aec6581fa4b3cd3117a3,val
ISIC_0069933,BCN_0001806,cluster:503cb8c848740b9f61b1,train
ISIC_0069934,BCN_0002207,cluster:af6cbe579abbe9aeef37,train
ISIC_0069935,BCN_0002144,cluster:8c4faba0047aa41913ac,train
ISIC_0069936,BCN_0000342,cluster:61207e32eec54f44a89d,train
ISIC_0069937,BCN_0001244,cluster:55f4db0f1f7ceff0657d,train
ISIC_0069938,BCN_0002829,cluster:667534548c94de212964,val
ISIC_0069939,BCN_0005057,cluster:faa4021d0d5c15ad2789,test
ISIC_0069941,BCN_0003624,cluster:1a85f3a1a1a2f97568f1,test
ISIC_0069942,BCN_0004920,cluster:54a7c367b47f5eb47928,train
ISIC_0069943,BCN_0004265,cluster:dbf197f302aa2234024d,train
ISIC_0069944,BCN_0000798,cluster:e42c81e8fe76a6949438,train
ISIC_0069946,BCN_0000227,cluster:62ae6671a5e481016655,train
ISIC_0069947,BCN_0003687,cluster:2ef38d947dacbbebede7,train
ISIC_0069948,BCN_0001083,cluster:c2dd63858e92b42a12d2,train
ISIC_0069949,BCN_0001974,cluster:5c7f9144c6df27f6d176,train
ISIC_0069951,BCN_0003724,cluster:a46a9addbf946924b937,train
ISIC_0069952,BCN_0000721,cluster:f06f849f651562c23aee,test
ISIC_0069955,BCN_0003860,cluster:8760c62246ef179ab00a,train
ISIC_0069956,BCN_0002871,cluster:83911c36a3b5a5cf7c50,test
ISIC_0069959,BCN_0003356,cluster:1931dbe0ed3a072d6a99,val
ISIC_0069963,BCN_0001682,cluster:02929a9cb8ce5f102194,train
ISIC_0069964,BCN_0002042,cluster:4da52f4d0975a4f16eca,train
ISIC_0069965,BCN_0003908,cluster:61809abc37a8f46100bf,train
ISIC_0069966,BCN_0000209,cluster:a0b72d4d120d3d718283,val
ISIC_0069967,BCN_0000920,cluster:4039bc5a7ca98ea83011,train
ISIC_0069969,BCN_0004310,cluster:51c24ead046b4f97d9b9,train
ISIC_0069970,BCN_0000326,cluster:74972f75229795f94c06,train
ISIC_0069971,BCN_0005067,cluster:0ed11f25f3e087ab86b1,train
ISIC_0069972,BCN_0003889,cluster:4c32a75d3753efe40491,val
ISIC_0069975,BCN_0001140,cluster:7702ac4b43edebc5386a,train
ISIC_0069976,BCN_0002291,cluster:e18e1e64d6e0660bea79,train
ISIC_0069978,BCN_0002733,cluster:76b504238dbefc5b0390,train
ISIC_0069981,BCN_0005093,cluster:76755e483e5a1603f4cb,train
ISIC_0069982,BCN_0000697,cluster:a12da16c6e0bc553f595,train
ISIC_0069984,BCN_0000509,cluster:44551bfe9758b47be94a,val
ISIC_0069985,BCN_0004334,cluster:42f114f0b461d8d606a6,train
ISIC_0069986,BCN_0000227,cluster:62ae6671a5e481016655,train
ISIC_0069987,BCN_0001156,cluster:6133db82c9b0d2f87418,train
ISIC_0069988,BCN_0001029,cluster:61bcde93d999bd34399c,val
ISIC_0069990,BCN_0004400,cluster:60d7d4c928562118c07c,test
ISIC_0069992,BCN_0004021,cluster:df852ed2668f889146cf,val
ISIC_0069995,BCN_0005368,cluster:3772c4247efb0386ea5f,train
ISIC_0069996,BCN_0003293,cluster:5b990424249b68438289,train
ISIC_0069998,BCN_0001885,cluster:8a1219dc4ac21f560548,test
ISIC_0070001,BCN_0001234,cluster:e6eb5bae52cf66e80780,train
ISIC_0070003,BCN_0001774,cluster:fb7c22a6a41340d3ec01,test
ISIC_0070005,BCN_0002533,cluster:07f44f1e2ecde66c194f,train
ISIC_0070006,BCN_0001113,cluster:8d379f44152c7fb82eb7,test
ISIC_0070009,BCN_0001691,cluster:0b41fc8e4bff7d873e17,test
ISIC_0070011,BCN_0001091,cluster:b6e4211b6bbea0786304,train
ISIC_0070012,BCN_0001729,cluster:58f8cf4c3e5643811f0e,train
ISIC_0070014,BCN_0000407,cluster:2dd0a94f50a1c6a80655,train
ISIC_0070015,BCN_0004624,cluster:8575a3bef4fb6ef69804,train
ISIC_0070017,BCN_0002287,cluster:4d0c8a5eb19c49020300,train
ISIC_0070018,BCN_0000360,cluster:59ea3798c062a2b75cfa,test
ISIC_0070020,BCN_0003369,cluster:1f9686e741f51f523d63,test
ISIC_0070021,BCN_0003875,cluster:63c1e24fe417c4cd6f44,test
ISIC_0070024,BCN_0003150,cluster:ec9fc3fe36571d958a76,train
ISIC_0070025,BCN_0005591,cluster:695f34adb7688d5332b7,train
ISIC_0070027,BCN_0002161,cluster:b2ddeb4d063bf2a11c77,test
ISIC_0070028,BCN_0000384,cluster:11e93dc520108d5fe2f8,train
ISIC_0070029,BCN_0003975,cluster:3bdb0866900734e5dec4,train
ISIC_0070032,BCN_0003571,cluster:bd2b942ef5e9a55191ac,train
ISIC_0070033,BCN_0000268,cluster:cd718bf21b5a269fc0f2,train
ISIC_0070034,BCN_0005555,cluster:aa997111c74549e542eb,train
ISIC_0070035,BCN_0001998,cluster:9cb39358cbb4d1bc6739,train
ISIC_0070038,BCN_0005002,cluster:85a6d79fe15ee4776424,train
ISIC_0070039,BCN_0001688,cluster:9dd3f9d2d8ec7eb8100b,test
ISIC_0070040,BCN_0002987,cluster:5ce383ee9f94d638dc35,train
ISIC_0070041,BCN_0003638,cluster:462832c249a3e4f39f1b,train
ISIC_0070042,BCN_0003839,cluster:e9fa6f92cffe4de55529,test
ISIC_0070043,BCN_0001144,cluster:47d9de6209048b1f3994,train
ISIC_0070044,BCN_0001356,cluster:fe73eaed93da205ea1c1,train
ISIC_0070046,BCN_0002199,cluster:632a8c22230e780a6af3,train
ISIC_0070047,BCN_0003061,cluster:8f9b3d351183cf794260,train
ISIC_0070048,BCN_0004400,cluster:60d7d4c928562118c07c,test
ISIC_0070050,BCN_0004941,cluster:1126d50f6ed78c724614,train
ISIC_0070051,BCN_0000038,cluster:6f33380eff35f6865a4c,train
ISIC_0070053,BCN_0005633,cluster:659040e2a032975c824f,val
ISIC_0070056,BCN_0001135,cluster:ee077a26a7b9e1fa1a4b,train
ISIC_0070057,BCN_0001543,cluster:609cac68279ec2f362b1,test
ISIC_0070060,BCN_0001434,cluster:7a5beeffb8b0581cfedd,train
ISIC_0070061,BCN_0004601,cluster:f4a9c6988ecc2ff0fd6c,train
ISIC_0070065,BCN_0004070,cluster:e976c258cf1dd0a8de90,train
ISIC_0070068,BCN_0002789,cluster:e2071398abe48d657986,train
ISIC_0070069,BCN_0003021,cluster:e18377c5d1956b3ca042,val
ISIC_0070070,BCN_0003910,cluster:3da55cec40ef502a2a49,train
ISIC_0070072,BCN_0000206,cluster:0be78526ae4926cbfe20,test
ISIC_0070073,BCN_0005514,cluster:a96f69a856254b97b237,train
ISIC_0070074,BCN_0001113,cluster:8d379f44152c7fb82eb7,test
ISIC_0070075,BCN_0000715,cluster:5f17f7eccc47f49054bf,train
ISIC_0070076,BCN_0000127,cluster:220742593df6334e96ce,train
ISIC_0070077,BCN_0001114,cluster:63ddbecdfaaab6c3e250,test
ISIC_0070079,BCN_0002391,cluster:52650e9f79331eaf6ff0,train
ISIC_0070081,BCN_0001382,cluster:804f946370e294a4a5cd,test
ISIC_0070082,BCN_0003998,cluster:59f8761e9deb9278793e,train
ISIC_0070083,BCN_0005184,cluster:9885125cd523acb6a4a4,train
ISIC_0070084,BCN_0003287,cluster:560f5677da2ee28b720b,train
ISIC_0070085,BCN_0000001,cluster:427c505ed603c0e1692e,test
ISIC_0070086,BCN_0000150,cluster:6ee9e1443077e3a6a7ea,train
ISIC_0070088,BCN_0000128,cluster:078d614726fdadf48db1,train
ISIC_0070090,BCN_0003496,cluster:a7dd338deabe75c565dc,train
ISIC_0070092,BCN_0000920,cluster:4039bc5a7ca98ea83011,train
ISIC_0070096,BCN_0003241,cluster:7d8dd18a82402db89c26,train
ISIC_0070098,BCN_0000396,cluster:b2f07d6d30b5d0aae463,train
ISIC_0070101,BCN_0002134,cluster:4cf3cdb912d329580bca,train
ISIC_0070102,BCN_0003889,cluster:4c32a75d3753efe40491,val
ISIC_0070103,BCN_0005723,cluster:1dcb49481d3bdb13a422,train
ISIC_0070104,BCN_0002899,cluster:180652679105dbea0cdc,train
ISIC_0070105,BCN_0004703,cluster:35664210d12af8d84bfe,train
ISIC_0070108,BCN_0000657,cluster:d3abf35be1cb9a92400b,test
ISIC_0070110,BCN_0004811,cluster:aa959378483e6226d4c0,train
ISIC_0070111,BCN_0003369,cluster:1f9686e741f51f523d63,test
ISIC_0070113,BCN_0004029,cluster:60e2beb8747beb2d724c,train
ISIC_0070116,BCN_0000559,cluster:e95e7ccb68d7f5a39144,train
ISIC_0070118,BCN_0000319,cluster:37b1b485d458e379025b,val
ISIC_0070120,BCN_0002558,cluster:fae21dcbc32641f98b85,test
ISIC_0070122,BCN_0000173,cluster:a66676d02a791b8e7445,train
ISIC_0070123,BCN_0003726,cluster:eec8be9fa42ecbf28bb7,val
ISIC_0070124,BCN_0002917,cluster:b48f60b0f7f0890e8313,train
ISIC_0070126,BCN_0003150,cluster:ec9fc3fe36571d958a76,train
ISIC_0070127,BCN_0000782,cluster:22f22d111395a4e8eb6d,train
ISIC_0070128,BCN_0005558,cluster:533682581eb26afe0f3e,train
ISIC_0070129,BCN_0003987,cluster:59c354209bbe1628dc30,train
ISIC_0070130,BCN_0001187,cluster:f86342ce9d149e26610f,val
ISIC_0070131,BCN_0003721,cluster:822d31b5398020b9b1bd,train
ISIC_0070132,BCN_0000120,cluster:759c8e28daf9f90bf18d,train
ISIC_0070133,BCN_0001813,cluster:d186dfb049b78dd2b531,val
ISIC_0070136,BCN_0001705,cluster:93dd5689d94ea4194909,train
ISIC_0070137,BCN_0000326,cluster:74972f75229795f94c06,train
ISIC_0070138,BCN_0001506,cluster:248aa888f8af4b492b0b,train
ISIC_0070140,BCN_0003196,cluster:beab312e20f05ece34f2,train
ISIC_0070142,BCN_0000767,cluster:b17c6d519238e96df889,train
ISIC_0070143,BCN_0001700,cluster:a080b4920fb4a5134a97,test
ISIC_0070146,BCN_0003657,cluster:5453ccef17d42a485ec5,train
ISIC_0070148,BCN_0002840,cluster:d0a73c0a75841a3e37e2,val
ISIC_0070149,BCN_0005210,cluster:f96cb29db7c457285738,train
ISIC_0070150,BCN_0003482,cluster:e9c916dec6a7aa5c3a3c,val
ISIC_0070151,BCN_0001593,cluster:04b22464e5872e90feba,test
ISIC_0070154,BCN_0000286,cluster:ab4a012ae4e30b9a6dd6,test
ISIC_0070156,BCN_0004239,cluster:179395b7686a45a109fd,train
ISIC_0070157,BCN_0001268,cluster:0ce119476d0fa133f947,train
ISIC_0070160,BCN_0005676,cluster:2bd8bd21c4856ddd0814,train
ISIC_0070162,BCN_0003645,cluster:fdb14896f7d7570ca3cf,train
ISIC_0070163,BCN_0000319,cluster:37b1b485d458e379025b,val
ISIC_0070164,BCN_0001255,cluster:33e198fddfcb5c8c69cf,test
ISIC_0070165,BCN_0003606,cluster:8a2a3c26deeed55e33e3,train
ISIC_0070166,BCN_0001999,cluster:cc508fd308ec84174247,val
ISIC_0070169,BCN_0005125,cluster:a99d013bbb740987c2d7,train
ISIC_0070170,BCN_0001729,cluster:58f8cf4c3e5643811f0e,train
ISIC_0070171,BCN_0004741,cluster:e0ed544f60a330c645b6,test
ISIC_0070173,BCN_0001977,cluster:9ed23cb8252214713add,train
ISIC_0070175,BCN_0004676,cluster:8366413feba0cb38a281,train
ISIC_0070176,BCN_0004820,cluster:8db3554228a6b2c119fd,test
ISIC_0070180,BCN_0002221,cluster:65a8f2bd531f4b81b105,train
ISIC_0070181,BCN_0005024,cluster:af7261473388f0c013e9,train
ISIC_0070182,BCN_0002539,cluster:bcf5b3ea9cef98bc2cf5,train
ISIC_0070183,BCN_0003958,cluster:be0447b731f81293b203,train
ISIC_0070184,BCN_0000635,cluster:8465ce8abc755ff5e4b6,train
ISIC_0070186,BCN_0001635,cluster:0f08fda84e7e71be5a3d,train
ISIC_0070187,BCN_0002651,cluster:de467f14566be2f83073,train
ISIC_0070190,BCN_0003044,cluster:1762194d0902fd8646fd,test
ISIC_0070195,BCN_0004010,cluster:5af9fb9d549f73a7147e,test
ISIC_0070197,BCN_0004870,cluster:985bfde1a100a6232907,train
ISIC_0070198,BCN_0000628,cluster:26905d14f64ea99cde95,train
ISIC_0070199,BCN_0001160,cluster:54acfca7bfcacf1ffed3,val
ISIC_0070200,BCN_0001700,cluster:a080b4920fb4a5134a97,test
ISIC_0070201,BCN_0000381,cluster:726cc5b92a06172096eb,train
ISIC_0070203,BCN_0000396,cluster:b2f07d6d30b5d0aae463,train
ISIC_0070204,BCN_0002004,cluster:fb21981c7152e3f87941,val
ISIC_0070207,BCN_0003403,cluster:27230f2ab3ae88768891,train
ISIC_0070208,BCN_0002229,cluster:03b92f6e779fac1355f8,train
ISIC_0070209,BCN_0003565,cluster:46736af37a2e7ba41641,val
ISIC_0070210,BCN_0004006,cluster:78624f19b9ad7a1252dc,train
ISIC_0070213,BCN_0002509,cluster:e52886428266e40ac3d7,train
ISIC_0070215,BCN_0002074,cluster:d071ecc7655a45c515b2,train
ISIC_0070216,BCN_0002337,cluster:5541d9968751767c3ae8,train
ISIC_0070217,BCN_0004877,cluster:cc608fc21999512fe7b8,test
ISIC_0070219,BCN_0000722,cluster:bd79d4f1cd6c746ed3dd,test
ISIC_0070220,BCN_0005715,cluster:5d496dd2accf4a08529e,val
ISIC_0070221,BCN_0002741,cluster:067db46707226eaaa5d0,val
ISIC_0070223,BCN_0005135,cluster:51aa30b077c06d1853be,train
ISIC_0070224,BCN_0005117,cluster:20d1989e22f5da2f8c17,train
ISIC_0070225,BCN_0004830,cluster:af4ff2f0855693c19658,train
ISIC_0070226,BCN_0003597,cluster:6020c440dbb66b2082c9,test
ISIC_0070227,BCN_0003352,cluster:7d6f00b22a72d69d3c2a,train
ISIC_0070228,BCN_0000643,cluster:ae4f90081dd722379ed1,train
ISIC_0070229,BCN_0003157,cluster:ae988c16dc294d572d5c,train
ISIC_0070230,BCN_0001440,cluster:cd5630d61995d62305a4,train
ISIC_0070231,BCN_0000211,cluster:5721b7bc5e136f55e186,train
ISIC_0070232,BCN_0003683,cluster:5e6ae01009d89a896279,train
ISIC_0070233,BCN_0001648,cluster:4a03472137fa6bb21d32,train
ISIC_0070234,BCN_0000716,cluster:188f57f2a49c8ee3e643,train
ISIC_0070235,BCN_0003724,cluster:a46a9addbf946924b937,train
ISIC_0070236,BCN_0003162,cluster:f555baf94df9a98fe37a,train
ISIC_0070237,BCN_0002768,cluster:a824d784bc745d477711,train
ISIC_0070238,BCN_0002794,cluster:c85eafef9a29a530a29f,train
ISIC_0070241,BCN_0005213,cluster:c19e47e81421ddabb1e4,train
ISIC_0070243,BCN_0005212,cluster:8720dad3610ec76c3e37,train
ISIC_0070244,BCN_0003897,cluster:1691283e85a92dcf6277,train
ISIC_0070245,BCN_0000453,cluster:041eb8fde3497d9b4a0e,train
ISIC_0070246,BCN_0005012,cluster:10e6c9460b534821f2c5,test
ISIC_0070247,BCN_0003072,cluster:259603385c5d7980c82c,train
ISIC_0070248,BCN_0005060,cluster:2888cd08f39e4ab82386,train
ISIC_0070250,BCN_0005368,cluster:3772c4247efb0386ea5f,train
ISIC_0070251,BCN_0002554,cluster:8f7c312a7618426410ae,train
ISIC_0070252,BCN_0004116,cluster:0139bcb7deb3c5463b19,train
ISIC_0070253,BCN_0004125,cluster:e79a36e722c6dcac32f9,train
ISIC_0070254,BCN_0003354,cluster:929f3c16fa4564edf1a8,train
ISIC_0070256,BCN_0003461,cluster:9004dde5dfb93a57fbb6,test
ISIC_0070260,BCN_0002389,cluster:1c5540cd02dfed49a312,train
ISIC_0070261,BCN_0000303,cluster:e0638d744583f765a7c6,train
ISIC_0070264,BCN_0003956,cluster:2c82a05000404ef0320c,train
ISIC_0070266,BCN_0000053,cluster:d3fe648c3f3f4d426008,train
ISIC_0070267,BCN_0000390,cluster:58fbc97d127c3005dbe0,val
ISIC_0070271,BCN_0001474,cluster:3a80d08d130a34bb3582,val
ISIC_0070272,BCN_0002733,cluster:76b504238dbefc5b0390,train
ISIC_0070273,BCN_0002600,cluster:743852c149fa16a52f0a,train
ISIC_0070275,BCN_0001999,cluster:cc508fd308ec84174247,val
ISIC_0070276,BCN_0002734,cluster:da22d99cca1bc30a37fb,train
ISIC_0070279,BCN_0005030,cluster:9a0edbc76c4c81d01d6f,train
ISIC_0070280,BCN_0001670,cluster:2a1b5f1b17e4b532aeb5,train
ISIC_0070281,BCN_0004587,cluster:e93afcc8888520419196,test
ISIC_0070283,BCN_0005108,cluster:9684fd3456551f7b1e91,train
ISIC_0070284,BCN_0000714,cluster:f7cc7ecaae2e572fd7b0,val
ISIC_0070285,BCN_0002285,cluster:81f6956b201483b06736,train
ISIC_0070286,BCN_0003774,cluster:9e0b0e9d14eefb4e91c5,train
ISIC_0070287,BCN_0005512,cluster:0fc50c96646ae85f2ef2,test
ISIC_0070290,BCN_0004393,cluster:ded6abd97b5cdd2328fa,train
ISIC_0070291,BCN_0003117,cluster:f2b6db5e71fa01749d26,train
ISIC_0070293,BCN_0001427,cluster:679bbc96c7ad797877db,train
ISIC_0070294,BCN_0001713,cluster:fb41035590f36b241471,train
ISIC_0070295,BCN_0000458,cluster:3212429e1fdbb3c24212,train
ISIC_0070297,BCN_0001387,cluster:fb9b8b03059c13452e6c,val
ISIC_0070299,BCN_0002970,cluster:96b6a02ff56aeb25750d,train
ISIC_0070300,BCN_0002947,cluster:b1fa4c17e572e48d936e,train
ISIC_0070301,BCN_0002840,cluster:d0a73c0a75841a3e37e2,val
ISIC_0070302,BCN_0005072,cluster:441bb876825b745c968a,train
ISIC_0070304,BCN_0001678,cluster:ed5b16b8d10bd15f1509,train
ISIC_0070305,BCN_0001135,cluster:ee077a26a7b9e1fa1a4b,train
ISIC_0070306,BCN_0002580,cluster:e4ab2d51176130aca06f,train
ISIC_0070308,BCN_0005645,cluster:488561f7c842dc44b974,train
ISIC_0070309,BCN_0000301,cluster:75f8d83206a236129780,train
ISIC_0070310,BCN_0002588,cluster:621bcb53d01a692ed879,train
ISIC_0070311,BCN_0001102,cluster:24802effd4738724d042,train
ISIC_0070312,BCN_0000934,cluster:963ea2ddbc862f499db8,test
ISIC_0070313,BCN_0004004,cluster:e4ea522d031b35f808fd,train
ISIC_0070315,BCN_0005063,cluster:cbc69c8403609d48d48c,train
ISIC_0070316,BCN_0003667,cluster:7bdc24af9853546504c4,train
ISIC_0070317,BCN_0000507,cluster:30bae7715b65c61939b2,train
ISIC_0070319,BCN_0000370,cluster:47cd4345a0faaa08826d,train
ISIC_0070321,BCN_0001854,cluster:78c5ab2c32d1af2cb0e4,train
ISIC_0070322,BCN_0003445,cluster:cb75f601538c20cfbb85,train
ISIC_0070327,BCN_0000418,cluster:b7d92224c6af35311225,val
ISIC_0070328,BCN_0004522,cluster:26f6dfcbb9122c7415e8,train
ISIC_0070329,BCN_0004315,cluster:a6342d218c1446862746,train
ISIC_0070333,BCN_0004110,cluster:4fb496ae89a1cb9d8e10,train
ISIC_0070336,BCN_0001850,cluster:d6d0e15fc9e71f277410,train
ISIC_0070338,BCN_0003497,cluster:3e45c424eeaab1b1486c,train
ISIC_0070339,BCN_0004412,cluster:9b8031acf643023aa1d0,val
ISIC_0070340,BCN_0002933,cluster:48aa43eefac67d75e796,val
ISIC_0070342,BCN_0003006,cluster:c68e21acb5983d9a1a35,val
ISIC_0070344,BCN_0003403,cluster:27230f2ab3ae88768891,train
ISIC_0070345,BCN_0001300,cluster:d1980ceb737420d901a2,test
ISIC_0070347,BCN_0000981,cluster:1874bcc4c9a8661dd8b8,train
ISIC_0070350,BCN_0004363,cluster:6e8b8d2ce88aea45234f,test
ISIC_0070351,BCN_0004612,cluster:93a5277c480e07079412,train
ISIC_0070352,BCN_0001203,cluster:edf032e9b725b7b26a40,val
ISIC_0070353,BCN_0002661,cluster:66b5661ff0c2ed39b14c,test
ISIC_0070355,BCN_0001874,cluster:1eec9f638bf43915aabd,train
ISIC_0070356,BCN_0001725,cluster:c6ce51fd71e8bd9aa1b8,train
ISIC_0070357,BCN_0004681,cluster:17b50790c0a261148501,train
ISIC_0070361,BCN_0001061,cluster:efb1a7d419416bb955a1,train
ISIC_0070363,BCN_0003192,cluster:eefdba4c82a0346e17b6,val
ISIC_0070364,BCN_0000846,cluster:4491919d774ccf966cfe,val
ISIC_0070365,BCN_0003108,cluster:334b31072cd6b0844b56,train
ISIC_0070367,BCN_0004930,cluster:a135bc7997655cf4b12d,val
ISIC_0070372,BCN_0005089,cluster:27731546ff204d61e46b,train
ISIC_0070373,BCN_0005337,cluster:c049dcac65a63900465b,val
ISIC_0070374,BCN_0003408,cluster:2bee2af13fa0f4638890,train
ISIC_0070375,BCN_0004414,cluster:35b7403d1502850060ab,val
ISIC_0070376,BCN_0004672,cluster:5639824543fc95c3c9d9,train
ISIC_0070379,BCN_0001134,cluster:64013c5aeeca6d5b146a,train
ISIC_0070380,BCN_0003347,cluster:79706b88645aaa255f36,test
ISIC_0070381,BCN_0002142,cluster:b9efd8d3eccbd1326bcc,val
ISIC_0070382,BCN_0003341,cluster:7de668e3418c3f353f7b,train
ISIC_0070383,BCN_0005653,cluster:25db138649a55d457adc,val
ISIC_0070386,BCN_0001457,cluster:52c5e69c6ee959f9431d,train
ISIC_0070387,BCN_0003882,cluster:7dcc55c3776c3b6fc298,train
ISIC_0070390,BCN_0004923,cluster:6380a6d4b0ceff8fb4ed,train
ISIC_0070392,BCN_0000512,cluster:ee3a4e66ff399e17eb43,test
ISIC_0070395,BCN_0002731,cluster:83adfe42ee4810b66673,train
ISIC_0070398,BCN_0002312,cluster:8b82775c16368a0900b2,train
ISIC_0070399,BCN_0002984,cluster:468e865bac57ffa84685,train
ISIC_0070400,BCN_0001755,cluster:89639671df2c09130b23,train
ISIC_0070403,BCN_0004389,cluster:ea6d18b0628a62b302b8,train
ISIC_0070404,BCN_0002335,cluster:3cbe67a208a1a0773abb,test
ISIC_0070406,BCN_0003044,cluster:1762194d0902fd8646fd,test
