image_id,cluster_id,policy_id,slate_size,a_head,a_exec,intervention_type,intervened,Uz_head,Uz_exec,delta_authority_i
ISIC_0068555,cluster:99e9469a76045b93c547,bias_p000,4,a3,a0,down_substitution,True,0.0,-15.600000000000001,15.600000000000001
ISIC_0068560,cluster:7175f533f4236acaaa62,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0068573,cluster:1a85f3a1a1a2f97568f1,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068576,cluster:f6563e0789c75c967374,bias_p000,4,a2,a2,none,False,-4.8,-4.8,0.0
ISIC_0068597,cluster:9810c33283cd5afa7145,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0068601,cluster:3db20e26bba4087de584,bias_p000,4,a2,a2,none,False,-1.9664999999999995,-1.9664999999999995,0.0
ISIC_0068602,cluster:3e008df48cc6d579a48f,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068616,cluster:79b9e41944be4db7fab4,bias_p000,4,a2,a2,none,False,-6.84,-6.84,0.0
ISIC_0068617,cluster:5f2b84073668547c86d8,bias_p000,4,a0,a0,none,False,-18.0,-18.0,0.0
ISIC_0068646,cluster:a93b86c7d833b2e66881,bias_p000,4,a3,a2,down_substitution,True,0.0,-4.8,4.8
ISIC_0068661,cluster:d8518b01cffe4c9b8c4c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068664,cluster:b5b24ddfe8419949c542,bias_p000,4,a2,a2,none,False,-9.0,-9.0,0.0
ISIC_0068668,cluster:be31a09bf02f8b98efdb,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068675,cluster:944b7bd2b77f34ec60df,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068677,cluster:10e6c9460b534821f2c5,bias_p000,4,a3,a3,none,False,0.0,0.0,0.0
ISIC_0068685,cluster:fa6a54c3620818ead108,bias_p000,4,a1,a0,down_substitution,True,-2.3,0.0,-2.3
ISIC_0068696,cluster:10e6c9460b534821f2c5,bias_p000,4,a3,a3,none,False,0.0,0.0,0.0
ISIC_0068699,cluster:58a8210e31bc4b471af9,bias_p000,4,a2,a2,none,False,-2.5875,-2.5875,0.0
ISIC_0068701,cluster:d5b887a0b8ed4f23787d,bias_p000,4,a1,a1,none,False,-3.25,-3.25,0.0
ISIC_0068729,cluster:b5b24ddfe8419949c542,bias_p000,4,a2,a2,none,False,-9.0,-9.0,0.0
ISIC_0068734,cluster:45eb3177b52cb71b54a6,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068737,cluster:60d7d4c928562118c07c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068740,cluster:3cc3a6be54aefea4b2df,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068747,cluster:d3abf35be1cb9a92400b,bias_p000,4,a3,a0,down_substitution,True,0.0,-19.5,19.5
ISIC_0068777,cluster:3563f1d6df607b5dee99,bias_p000,4,a3,a1,down_substitution,True,-2.76,-2.6,-0.1599999999999997
ISIC_0068783,cluster:038f322edd888973abc9,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0068791,cluster:e66616d8f17155bfa5c3,bias_p000,4,a3,a0,down_substitution,True,-2.1849999999999996,-6.5,4.315
ISIC_0068814,cluster:b1fc0ab0fc6d6abbba6b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068837,cluster:3f6111f62dc84e40f924,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068847,cluster:99e9469a76045b93c547,bias_p000,4,a3,a0,down_substitution,True,0.0,-15.600000000000001,15.600000000000001
ISIC_0068849,cluster:2fb14cb315dae87838cc,bias_p000,4,a2,a1,down_substitution,True,-4.8,-2.4,-2.4
ISIC_0068856,cluster:953c81535539f3da7fcd,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.4699999999999998,2.4699999999999998
ISIC_0068861,cluster:5a2b04ca8cef55aae5bf,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068862,cluster:47a2069d24382400be57,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0068863,cluster:66962c8755367479296c,bias_p000,4,a2,a2,none,False,-2.3598,-2.3598,0.0
ISIC_0068881,cluster:79b9e41944be4db7fab4,bias_p000,4,a2,a2,none,False,-6.84,-6.84,0.0
ISIC_0068890,cluster:fb7c22a6a41340d3ec01,bias_p000,4,a3,a3,none,False,-2.1374999999999997,-2.1374999999999997,0.0
ISIC_0068893,cluster:bdab0854d47a91e64445,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068906,cluster:45be88d3eebe95c41afc,bias_p000,4,a0,a0,none,False,-6.5,-6.5,0.0
ISIC_0068928,cluster:79b9e41944be4db7fab4,bias_p000,4,a2,a2,none,False,-6.84,-6.84,0.0
ISIC_0068935,cluster:1df93fb95a526c169a7d,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068950,cluster:10e6c9460b534821f2c5,bias_p000,4,a3,a3,none,False,0.0,0.0,0.0
ISIC_0068955,cluster:7b6a3d3216fc39866370,bias_p000,4,a3,a1,down_substitution,True,0.0,-9.879999999999999,9.879999999999999
ISIC_0068983,cluster:9bbc7a79f5d793c26cc2,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068991,cluster:bd061f2db0b58cd86802,bias_p000,4,a1,a2,up_substitution,True,-1.38,-2.76,1.38
ISIC_0068994,cluster:e1adcb59cd16598d5172,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0068995,cluster:3c8ebede2e1a0dc5a571,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0069003,cluster:eb0aa05e4071a9034396,bias_p000,4,a0,a0,none,False,-14.819999999999999,-14.819999999999999,0.0
ISIC_0069011,cluster:247ace2dc078ca400a31,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0069020,cluster:50fe8487d50027d9752f,bias_p000,4,a3,a1,down_substitution,True,-6.8999999999999995,0.0,-6.8999999999999995
ISIC_0069039,cluster:35987df67bbf285cc8c9,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069047,cluster:8fb12f7f1eb7a0d8fe18,bias_p000,4,a3,a1,down_substitution,True,-1.9,-3.25,1.35
ISIC_0069049,cluster:e66616d8f17155bfa5c3,bias_p000,4,a3,a0,down_substitution,True,-2.1849999999999996,-6.5,4.315
ISIC_0069050,cluster:9c047aabe2d64b4f03d7,bias_p000,4,a1,a1,none,False,-3.4499999999999997,-3.4499999999999997,0.0
ISIC_0069063,cluster:9bf143536dc6fb822f51,bias_p000,4,a3,a2,down_substitution,True,0.0,-9.0,9.0
ISIC_0069066,cluster:532467324e8468470bb5,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0069085,cluster:187b18a0e27f6ce7ef5c,bias_p000,4,a2,a2,none,False,-1.2419999999999998,-1.2419999999999998,0.0
ISIC_0069087,cluster:1e32be818352a21f9214,bias_p000,4,a3,a0,down_substitution,True,0.0,-15.600000000000001,15.600000000000001
ISIC_0069106,cluster:1df93fb95a526c169a7d,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069119,cluster:557a3a488eded2977300,bias_p000,4,a3,a3,none,False,0.0,0.0,0.0
ISIC_0069120,cluster:b72be1031d01e7d6cecb,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0069125,cluster:faa4021d0d5c15ad2789,bias_p000,4,a0,a0,none,False,-6.84,-6.84,0.0
ISIC_0069135,cluster:ceb0cc06880ea9318e2f,bias_p000,4,a3,a1,down_substitution,True,-4.56,0.0,-4.56
ISIC_0069141,cluster:cc4d03cfd1a4a7df068b,bias_p000,4,a2,a2,none,False,-2.3598,-2.3598,0.0
ISIC_0069142,cluster:66962c8755367479296c,bias_p000,4,a2,a2,none,False,-2.3598,-2.3598,0.0
ISIC_0069143,cluster:e1adcb59cd16598d5172,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069145,cluster:96de22e4f6dabb032708,bias_p000,4,a0,a0,none,False,-1.5,-1.5,0.0
ISIC_0069161,cluster:0fdbab1aed1ecd8b104f,bias_p000,4,a2,a0,down_substitution,True,0.0,-6.5,6.5
ISIC_0069167,cluster:ec9c39e69a646df7092f,bias_p000,4,a0,a0,none,False,-18.0,-18.0,0.0
ISIC_0069168,cluster:fd99504d14040449d0ec,bias_p000,4,a0,a0,none,False,-9.0,-9.0,0.0
ISIC_0069174,cluster:0fc50c96646ae85f2ef2,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069193,cluster:0b41fc8e4bff7d873e17,bias_p000,4,a3,a0,down_substitution,True,0.0,-19.5,19.5
ISIC_0069198,cluster:692192093efdfa5f7dd9,bias_p000,4,a1,a0,down_substitution,True,0.0,-1.625,1.625
ISIC_0069219,cluster:3563f1d6df607b5dee99,bias_p000,4,a3,a1,down_substitution,True,-2.76,-2.6,-0.1599999999999997
ISIC_0069248,cluster:e2bfcb75398164d03d00,bias_p000,4,a2,a0,down_substitution,True,-4.9399999999999995,-14.819999999999999,9.879999999999999
ISIC_0069250,cluster:1f9686e741f51f523d63,bias_p000,4,a3,a3,none,False,0.0,0.0,0.0
ISIC_0069251,cluster:fc69f32a3bf1ebef4dd8,bias_p000,4,a3,a0,down_substitution,True,-6.0,-1.2349999999999999,-4.765000000000001
ISIC_0069267,cluster:e2bfcb75398164d03d00,bias_p000,4,a0,a0,none,False,-14.819999999999999,-14.819999999999999,0.0
ISIC_0069268,cluster:5d87b82069c855f8ddf1,bias_p000,4,a3,a2,down_substitution,True,0.0,-4.56,4.56
ISIC_0069269,cluster:372667c33d4a5484c909,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0069283,cluster:372667c33d4a5484c909,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0069284,cluster:549b5e38ac79504d65c3,bias_p000,4,a0,a0,none,False,-1.625,-1.625,0.0
ISIC_0069291,cluster:9068fa69b28ead7d826f,bias_p000,4,a0,a0,none,False,-1.625,-1.625,0.0
ISIC_0069306,cluster:9be70ddf799143220350,bias_p000,4,a3,a1,down_substitution,True,-2.875,-2.4699999999999998,-0.40500000000000025
ISIC_0069349,cluster:2b246ef310a80cbd2d1c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069365,cluster:f71ae9b967f86360010c,bias_p000,4,a0,a0,none,False,-20.52,-20.52,0.0
ISIC_0069388,cluster:0ea16e3e0a2fb1044fc1,bias_p000,4,a3,a1,down_substitution,True,0.0,-9.879999999999999,9.879999999999999
ISIC_0069391,cluster:7175f533f4236acaaa62,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0069395,cluster:ec9c39e69a646df7092f,bias_p000,4,a0,a0,none,False,-18.0,-18.0,0.0
ISIC_0069396,cluster:3c3a0a7f1287eaeda48d,bias_p000,4,a1,a2,up_substitution,True,-0.8193749999999999,-1.6387499999999997,0.8193749999999999
ISIC_0069410,cluster:5d87b82069c855f8ddf1,bias_p000,4,a2,a2,none,False,-4.56,-4.56,0.0
ISIC_0069414,cluster:95eeb16a95ef2909c58b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069419,cluster:b2bcae54be128a1d4080,bias_p000,4,a2,a2,none,False,-4.8,-4.8,0.0
ISIC_0069439,cluster:60d7d4c928562118c07c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069449,cluster:45cea2d6231d0ce60d72,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069460,cluster:1340f26a6bfbcc371c9d,bias_p000,4,a3,a1,down_substitution,True,-3.0,-2.4699999999999998,-0.5300000000000002
ISIC_0069464,cluster:27982e8f6f6e2ce98615,bias_p000,4,a2,a2,none,False,-2.4839999999999995,-2.4839999999999995,0.0
ISIC_0069472,cluster:8db3554228a6b2c119fd,bias_p000,4,a2,a2,none,False,-1.3679999999999999,-1.3679999999999999,0.0
ISIC_0069478,cluster:cd015bb513b601122ede,bias_p000,4,a0,a0,none,False,-1.625,-1.625,0.0
ISIC_0069481,cluster:479e3ae272688b9fca80,bias_p000,4,a3,a0,down_substitution,True,0.0,-15.600000000000001,15.600000000000001
ISIC_0069483,cluster:0c08834bdb21bf4f6b78,bias_p000,4,a0,a0,none,False,-5.2,-5.2,0.0
ISIC_0069487,cluster:50fe8487d50027d9752f,bias_p000,4,a3,a1,down_substitution,True,-6.8999999999999995,0.0,-6.8999999999999995
ISIC_0069503,cluster:3e4162adf37beb5914f5,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0069507,cluster:ee3a4e66ff399e17eb43,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069515,cluster:d0fc21d9881d84cbe063,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0069532,cluster:0094bd32cc6951e0a522,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.4699999999999998,2.4699999999999998
ISIC_0069533,cluster:f27cc370589dee875f88,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0069535,cluster:17d2e8809cea42316dfe,bias_p000,4,a3,a0,down_substitution,True,-1.9,-6.5,4.6
ISIC_0069537,cluster:056269d56cc4ec36a1d1,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0069552,cluster:85483282f952fcc5c22a,bias_p000,4,a2,a1,down_substitution,True,-2.3,0.0,-2.3
ISIC_0069553,cluster:0fdbab1aed1ecd8b104f,bias_p000,4,a2,a0,down_substitution,True,0.0,-6.5,6.5
ISIC_0069556,cluster:14f4d44285032894bfbc,bias_p000,4,a3,a0,down_substitution,True,0.0,-19.5,19.5
ISIC_0069558,cluster:a93b86c7d833b2e66881,bias_p000,4,a3,a2,down_substitution,True,0.0,-4.8,4.8
ISIC_0069570,cluster:77d5fa359a68749b0a92,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069575,cluster:cf0a447c35f8b3cca6e0,bias_p000,4,a0,a0,none,False,-7.2,-7.2,0.0
ISIC_0069590,cluster:9e46c6c63a864f963108,bias_p000,4,a1,a1,none,False,-2.6219999999999994,-2.6219999999999994,0.0
ISIC_0069591,cluster:c9c3da9110c8c54cc25d,bias_p000,4,a2,a1,down_substitution,True,-6.5,-13.0,6.5
ISIC_0069592,cluster:59ea3798c062a2b75cfa,bias_p000,4,a2,a2,none,False,-4.8,-4.8,0.0
ISIC_0069593,cluster:d77411744fa5aa0e4e86,bias_p000,4,a2,a1,down_substitution,True,-4.9399999999999995,-9.879999999999999,4.9399999999999995
ISIC_0069605,cluster:549b5e38ac79504d65c3,bias_p000,4,a2,a1,down_substitution,True,-1.9,0.0,-1.9
ISIC_0069606,cluster:18ce9a58eb7c03138127,bias_p000,4,a3,a1,down_substitution,True,-6.0,0.0,-6.0
ISIC_0069617,cluster:eb0aa05e4071a9034396,bias_p000,4,a0,a0,none,False,-14.819999999999999,-14.819999999999999,0.0
ISIC_0069626,cluster:8407f2f9255d9f62de34,bias_p000,4,a0,a0,none,False,-19.5,-19.5,0.0
ISIC_0069633,cluster:cbc52785f90ed4996030,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069635,cluster:79b9e41944be4db7fab4,bias_p000,4,a2,a2,none,False,-6.84,-6.84,0.0
ISIC_0069638,cluster:79b9e41944be4db7fab4,bias_p000,4,a2,a2,none,False,-6.84,-6.84,0.0
ISIC_0069658,cluster:fc69f32a3bf1ebef4dd8,bias_p000,4,a3,a0,down_substitution,True,-6.0,-1.2349999999999999,-4.765000000000001
ISIC_0069666,cluster:fa6a54c3620818ead108,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069668,cluster:d46b7435e9a38928a56c,bias_p000,4,a3,a0,down_substitution,True,0.0,-14.819999999999999,14.819999999999999
ISIC_0069678,cluster:e9fa6f92cffe4de55529,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069683,cluster:ff7e9cf0da34d2ec669a,bias_p000,4,a2,a0,down_substitution,True,-2.3,-1.3,-0.9999999999999998
ISIC_0069686,cluster:6a9b3c98c66eb6eb5a08,bias_p000,4,a3,a3,none,False,-2.25,-2.25,0.0
ISIC_0069698,cluster:6020c440dbb66b2082c9,bias_p000,4,a1,a1,none,False,-1.125,-1.125,0.0
ISIC_0069706,cluster:5d87b82069c855f8ddf1,bias_p000,4,a0,a0,none,False,-13.68,-13.68,0.0
ISIC_0069707,cluster:b385730be7477e9ca597,bias_p000,4,a3,a3,none,False,-2.1374999999999997,-2.1374999999999997,0.0
ISIC_0069709,cluster:ccc26c975336c3681d7a,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0069727,cluster:fae21dcbc32641f98b85,bias_p000,4,a3,a0,down_substitution,True,0.0,-15.600000000000001,15.600000000000001
ISIC_0069734,cluster:15543a3d76be5e2522b3,bias_p000,4,a3,a1,down_substitution,True,-2.28,-3.25,0.9700000000000002
ISIC_0069738,cluster:c769008d33c520e7655a,bias_p000,4,a1,a0,down_substitution,True,-2.6219999999999994,0.0,-2.6219999999999994
ISIC_0069740,cluster:9fdf77d650e714b40236,bias_p000,4,a3,a3,none,False,-3.1049999999999995,-3.1049999999999995,0.0
ISIC_0069754,cluster:0fdbab1aed1ecd8b104f,bias_p000,4,a2,a0,down_substitution,True,0.0,-6.5,6.5
ISIC_0069760,cluster:fb7c22a6a41340d3ec01,bias_p000,4,a2,a2,none,False,-1.4249999999999998,-1.4249999999999998,0.0
ISIC_0069763,cluster:19a38abcc15a1bd8ef66,bias_p000,4,a0,a0,none,False,-2.25,-2.25,0.0
ISIC_0069770,cluster:921a30f8ee0faf5b3cd8,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069796,cluster:ab4a012ae4e30b9a6dd6,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0069813,cluster:9fe3bf580367c35f5c43,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0069826,cluster:7e29c44996c9100b98f9,bias_p000,4,a0,a0,none,False,-1.71,-1.71,0.0
ISIC_0069828,cluster:cfe851d40a923d73f847,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0069832,cluster:d1f59b6568038edfc30a,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069837,cluster:415028d793afd66092c1,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069849,cluster:549b5e38ac79504d65c3,bias_p000,4,a2,a1,down_substitution,True,-1.9,0.0,-1.9
ISIC_0069865,cluster:0b41fc8e4bff7d873e17,bias_p000,4,a0,a0,none,False,-19.5,-19.5,0.0
ISIC_0069869,cluster:db497b54b3041cbc7cd7,bias_p000,4,a0,a0,none,False,-6.5,-6.5,0.0
ISIC_0069886,cluster:04b515404d9642d0d663,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0069889,cluster:d3abf35be1cb9a92400b,bias_p000,4,a3,a0,down_substitution,True,0.0,-19.5,19.5
ISIC_0069901,cluster:66962c8755367479296c,bias_p000,4,a2,a2,none,False,-2.3598,-2.3598,0.0
ISIC_0069919,cluster:b1fc0ab0fc6d6abbba6b,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069939,cluster:faa4021d0d5c15ad2789,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0069941,cluster:1a85f3a1a1a2f97568f1,bias_p000,4,a2,a2,none,False,-1.7249999999999999,-1.7249999999999999,0.0
ISIC_0069952,cluster:f06f849f651562c23aee,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069956,cluster:83911c36a3b5a5cf7c50,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0069990,cluster:60d7d4c928562118c07c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0069998,cluster:8a1219dc4ac21f560548,bias_p000,4,a3,a0,down_substitution,True,-6.8999999999999995,-1.2349999999999999,-5.664999999999999
ISIC_0070003,cluster:fb7c22a6a41340d3ec01,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070006,cluster:8d379f44152c7fb82eb7,bias_p000,4,a2,a1,down_substitution,True,-5.2,-10.4,5.2
ISIC_0070009,cluster:0b41fc8e4bff7d873e17,bias_p000,4,a0,a0,none,False,-19.5,-19.5,0.0
ISIC_0070018,cluster:59ea3798c062a2b75cfa,bias_p000,4,a2,a2,none,False,-4.8,-4.8,0.0
ISIC_0070020,cluster:1f9686e741f51f523d63,bias_p000,4,a1,a1,none,False,-9.12,-9.12,0.0
ISIC_0070021,cluster:63c1e24fe417c4cd6f44,bias_p000,4,a1,a1,none,False,-2.4699999999999998,-2.4699999999999998,0.0
ISIC_0070027,cluster:b2ddeb4d063bf2a11c77,bias_p000,4,a2,a1,down_substitution,True,0.0,-3.25,3.25
ISIC_0070039,cluster:9dd3f9d2d8ec7eb8100b,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.4699999999999998,2.4699999999999998
ISIC_0070042,cluster:e9fa6f92cffe4de55529,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070048,cluster:60d7d4c928562118c07c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070057,cluster:609cac68279ec2f362b1,bias_p000,4,a0,a0,none,False,-6.0,-6.0,0.0
ISIC_0070072,cluster:0be78526ae4926cbfe20,bias_p000,4,a0,a0,none,False,-4.9399999999999995,-4.9399999999999995,0.0
ISIC_0070074,cluster:8d379f44152c7fb82eb7,bias_p000,4,a3,a1,down_substitution,True,0.0,-10.4,10.4
ISIC_0070077,cluster:63ddbecdfaaab6c3e250,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070081,cluster:804f946370e294a4a5cd,bias_p000,4,a3,a1,down_substitution,True,-3.0,-2.4699999999999998,-0.5300000000000002
ISIC_0070085,cluster:427c505ed603c0e1692e,bias_p000,4,a3,a1,down_substitution,True,-2.875,-2.4699999999999998,-0.40500000000000025
ISIC_0070108,cluster:d3abf35be1cb9a92400b,bias_p000,4,a3,a1,down_substitution,True,0.0,-13.0,13.0
ISIC_0070111,cluster:1f9686e741f51f523d63,bias_p000,4,a2,a2,none,False,-4.56,-4.56,0.0
ISIC_0070120,cluster:fae21dcbc32641f98b85,bias_p000,4,a2,a1,down_substitution,True,-5.2,-10.4,5.2
ISIC_0070143,cluster:a080b4920fb4a5134a97,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0070151,cluster:04b22464e5872e90feba,bias_p000,4,a3,a0,down_substitution,True,-2.0,-5.2,3.2
ISIC_0070154,cluster:ab4a012ae4e30b9a6dd6,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0070164,cluster:33e198fddfcb5c8c69cf,bias_p000,4,a1,a2,up_substitution,True,-3.42,0.0,-3.42
ISIC_0070171,cluster:e0ed544f60a330c645b6,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070176,cluster:8db3554228a6b2c119fd,bias_p000,4,a2,a2,none,False,-1.3679999999999999,-1.3679999999999999,0.0
ISIC_0070190,cluster:1762194d0902fd8646fd,bias_p000,4,a0,a0,none,False,-9.0,-9.0,0.0
ISIC_0070195,cluster:5af9fb9d549f73a7147e,bias_p000,4,a1,a2,up_substitution,True,-3.6,0.0,-3.6
ISIC_0070200,cluster:a080b4920fb4a5134a97,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0070217,cluster:cc608fc21999512fe7b8,bias_p000,4,a0,a0,none,False,-20.52,-20.52,0.0
ISIC_0070219,cluster:bd79d4f1cd6c746ed3dd,bias_p000,4,a2,a2,none,False,-1.3499999999999999,-1.3499999999999999,0.0
ISIC_0070226,cluster:6020c440dbb66b2082c9,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070246,cluster:10e6c9460b534821f2c5,bias_p000,4,a3,a3,none,False,0.0,0.0,0.0
ISIC_0070256,cluster:9004dde5dfb93a57fbb6,bias_p000,4,a0,a0,none,False,-5.2,-5.2,0.0
ISIC_0070281,cluster:e93afcc8888520419196,bias_p000,4,a2,a1,down_substitution,True,-4.56,-2.28,-2.28
ISIC_0070287,cluster:0fc50c96646ae85f2ef2,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070312,cluster:963ea2ddbc862f499db8,bias_p000,4,a3,a1,down_substitution,True,-2.28,-3.25,0.9700000000000002
ISIC_0070345,cluster:d1980ceb737420d901a2,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0070350,cluster:6e8b8d2ce88aea45234f,bias_p000,4,a2,a2,none,False,-4.8,-4.8,0.0
ISIC_0070353,cluster:66b5661ff0c2ed39b14c,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070380,cluster:79706b88645aaa255f36,bias_p000,4,a0,a0,none,False,-14.399999999999999,-14.399999999999999,0.0
ISIC_0070392,cluster:ee3a4e66ff399e17eb43,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070404,cluster:3cbe67a208a1a0773abb,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070406,cluster:1762194d0902fd8646fd,bias_p000,4,a2,a2,none,False,0.0,0.0,0.0
ISIC_0070410,cluster:f5eb81935dedd545ed56,bias_p000,4,a3,a0,down_substitution,True,0.0,-18.0,18.0
ISIC_0070415,cluster:53a27e68c201852763c4,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070430,cluster:0946859945836b08d2d5,bias_p000,4,a2,a1,down_substitution,True,0.0,-2.6,2.6
ISIC_0070438,cluster:2946e26b5ad2e41fcc41,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070469,cluster:58ed47b3f0e297bf38c8,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070489,cluster:5f2b84073668547c86d8,bias_p000,4,a0,a0,none,False,-18.0,-18.0,0.0
ISIC_0070498,cluster:fcc35d8ed62b64f85245,bias_p000,4,a0,a0,none,False,-1.2,-1.2,0.0
ISIC_0070501,cluster:9bf143536dc6fb822f51,bias_p000,4,a3,a0,down_substitution,True,0.0,-27.0,27.0
ISIC_0070503,cluster:7e29c44996c9100b98f9,bias_p000,4,a0,a0,none,False,-1.71,-1.71,0.0
ISIC_0070529,cluster:8d0e684edd9389ff9a18,bias_p000,4,a0,a0,none,False,-5.2,-5.2,0.0
ISIC_0070532,cluster:96d5d338897267a9a28d,bias_p000,4,a0,a0,none,False,-4.8,-4.8,0.0
ISIC_0070534,cluster:9be70ddf799143220350,bias_p000,4,a3,a1,down_substitution,True,-2.875,-2.4699999999999998,-0.40500000000000025
ISIC_0070551,cluster:d0fc21d9881d84cbe063,bias_p000,4,a0,a0,none,False,-15.600000000000001,-15.600000000000001,0.0
ISIC_0070561,cluster:aa5c605391214730aa0c,bias_p000,4,a3,a1,down_substitution,True,0.0,-13.0,13.0
ISIC_0070564,cluster:e93afcc8888520419196,bias_p000,4,a0,a0,none,False,0.0,0.0,0.0
ISIC_0070565,cluster:06562307c8f8a397b49e,bias_p000,4,a1,a1,none,False,0.0,0.0,0.0
ISIC_0070580,cluster:60dca78f4fccf1660a97,bias_p000,4,a2,a2,none,False,-1.7099999999999997,-1.7099999999999997,0.0
